,DATE,TEMP,TEMP_Count,DEWP,DEWP_Count,SLP,SLP_Count,STP,STP_Count,VISIB,VISIB_Count,WDSP,WDSP_Count,MXSPD,GUST,MAX,MIN,PRCP,SNDP,MAX_Flag,MIN_Flag,PRCP_Flag,TEMP_is_missing,TEMP_Count_is_missing,DEWP_is_missing,DEWP_Count_is_missing,SLP_is_missing,SLP_Count_is_missing,STP_is_missing,STP_Count_is_missing,VISIB_is_missing,VISIB_Count_is_missing,WDSP_is_missing,WDSP_Count_is_missing,MXSPD_is_missing,GUST_is_missing,MAX_is_missing,MIN_is_missing,PRCP_is_missing,SNDP_is_missing,Is_Fog,Is_Rain or Drizzle,Is_Snow or Ice Pellets,Is_Hail,Is_Thunder,Is_Tornado or Funnel Cloud
18844,2005-10-25,33.4,7.0,26.8,7.0,1014.9,7.0,995.4,7.0,999.9,0.0,6.7,7.0,7.8,999.9,37.6,32.2,0.06,999.9,*,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
18845,2005-10-26,29.9,8.0,27.0,8.0,1007.0,8.0,987.5,8.0,999.9,0.0,3.6,8.0,5.8,999.9,32.7,26.6,0.39,999.9,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
18846,2005-10-27,31.5,7.0,29.0,7.0,1006.1,7.0,986.7,7.0,999.9,0.0,4.2,7.0,7.8,999.9,35.8,27.5,0.39,0.4,_,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18847,2005-10-28,24.7,7.0,18.7,7.0,1036.4,7.0,1016.1,7.0,999.9,0.0,3.6,7.0,5.8,999.9,29.5,20.1,0.02,0.8,_,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18848,2005-10-29,24.8,8.0,18.9,8.0,1042.9,8.0,1022.5,8.0,999.9,0.0,1.0,8.0,3.9,999.9,33.6,14.2,0.0,0.8,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18849,2005-10-30,31.1,8.0,19.8,8.0,1038.6,8.0,1018.5,8.0,999.9,0.0,2.7,8.0,3.9,999.9,38.1,23.7,0.0,0.8,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18850,2005-10-31,32.3,8.0,19.4,8.0,1035.6,8.0,1015.7,8.0,999.9,0.0,1.2,8.0,1.9,999.9,39.6,27.7,0.0,0.8,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18851,2005-11-01,32.4,8.0,20.7,8.0,1032.6,8.0,1012.7,8.0,999.9,0.0,1.5,8.0,1.9,999.9,42.1,23.5,0.0,0.8,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18852,2005-11-02,32.5,8.0,23.9,8.0,1031.8,8.0,1012.0,8.0,999.9,0.0,0.7,8.0,1.9,999.9,45.7,25.0,0.0,0.8,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18853,2005-11-03,33.2,8.0,27.2,8.0,1032.7,8.0,1012.8,8.0,999.9,0.0,0.2,8.0,1.9,999.9,47.1,22.1,0.0,0.4,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18854,2005-11-04,35.9,8.0,28.3,8.0,1033.4,8.0,1013.6,8.0,999.9,0.0,0.0,8.0,999.9,999.9,49.3,27.3,0.0,999.9,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
18855,2005-11-05,37.9,8.0,33.0,8.0,1032.5,8.0,1012.8,8.0,999.9,0.0,0.5,8.0,1.9,999.9,48.7,27.1,0.0,999.9,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18856,2005-11-06,40.8,8.0,33.6,8.0,1029.3,8.0,1009.9,8.0,999.9,0.0,1.2,8.0,3.9,999.9,49.3,34.5,0.0,999.9,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18857,2005-11-07,40.3,7.0,37.3,7.0,1027.9,7.0,1008.4,7.0,999.9,0.0,3.6,7.0,3.9,999.9,43.2,37.0,0.0,999.9,_,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18858,2005-11-08,39.1,8.0,36.7,8.0,1029.4,8.0,1009.9,8.0,999.9,0.0,2.2,8.0,3.9,999.9,41.9,35.1,0.0,999.9,*,*,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18859,2005-11-09,36.2,8.0,33.9,8.0,1033.8,8.0,1014.0,8.0,999.9,0.0,1.0,8.0,1.9,999.9,38.7,33.3,0.0,999.9,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
18860,2005-11-10,36.3,8.0,33.9,8.0,1034.4,8.0,1014.6,8.0,999.9,0.0,1.5,8.0,3.9,999.9,41.0,32.9,0.0,999.9,_,*,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18861,2005-11-11,31.9,7.0,29.8,7.0,1027.8,7.0,1008.0,7.0,999.9,0.0,3.1,7.0,3.9,999.9,33.1,31.1,0.0,999.9,_,*,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18862,2005-11-12,32.9,8.0,29.5,8.0,1029.0,8.0,1009.2,8.0,999.9,0.0,2.2,8.0,3.9,999.9,35.8,30.0,0.0,999.9,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18863,2005-11-13,33.7,7.0,29.8,7.0,1030.2,7.0,1010.4,7.0,999.9,0.0,2.2,7.0,3.9,999.9,35.4,31.5,0.01,999.9,*,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18864,2005-11-14,36.7,8.0,31.7,8.0,1020.8,8.0,1001.3,8.0,999.9,0.0,3.4,8.0,3.9,999.9,37.8,34.9,0.0,999.9,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
18865,2005-11-15,41.1,8.0,34.5,8.0,1004.9,8.0,985.9,8.0,999.9,0.0,6.6,8.0,7.8,999.9,43.5,36.1,0.0,999.9,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18866,2005-11-16,36.1,8.0,30.1,8.0,1004.3,8.0,985.2,8.0,999.9,0.0,5.1,8.0,5.8,999.9,39.2,32.5,0.0,999.9,*,*,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18867,2005-11-17,39.1,7.0,36.7,7.0,1003.8,7.0,984.7,7.0,999.9,0.0,5.3,7.0,7.8,999.9,43.0,36.3,0.1,999.9,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
18868,2005-11-18,37.1,6.0,30.1,6.0,1006.6,6.0,987.4,6.0,999.9,0.0,6.2,6.0,7.8,999.9,45.7,31.5,0.01,999.9,*,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
18869,2005-11-19,29.4,8.0,26.0,8.0,1021.0,8.0,1001.2,8.0,999.9,0.0,1.2,8.0,5.8,999.9,30.6,26.8,99.99,999.9,_,_,_,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18870,2005-11-20,29.9,7.0,28.0,7.0,1019.2,7.0,999.4,7.0,999.9,0.0,3.1,7.0,3.9,999.9,30.7,29.1,0.2,0.4,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18871,2005-11-21,34.0,7.0,31.2,7.0,1022.3,7.0,1002.7,7.0,999.9,0.0,2.8,7.0,3.9,999.9,35.6,29.7,0.16,2.8,_,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18872,2005-11-22,30.8,8.0,27.1,8.0,1031.8,8.0,1011.9,8.0,999.9,0.0,2.2,8.0,3.9,999.9,31.8,29.1,0.0,1.6,_,*,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18873,2005-11-23,28.5,7.0,25.2,7.0,1033.1,7.0,1013.0,7.0,999.9,0.0,2.5,7.0,3.9,999.9,29.5,27.3,0.0,1.2,_,*,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18874,2005-11-24,25.9,8.0,23.7,8.0,1028.3,8.0,1008.2,8.0,999.9,0.0,1.5,8.0,3.9,999.9,27.0,24.4,0.0,1.2,_,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18875,2005-11-25,25.5,7.0,22.4,7.0,1020.2,7.0,1000.2,7.0,999.9,0.0,3.6,7.0,5.8,999.9,28.0,24.1,0.0,1.2,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18876,2005-11-26,33.6,7.0,28.3,7.0,1009.5,7.0,990.1,7.0,999.9,0.0,4.2,7.0,5.8,999.9,36.0,26.1,0.2,2.0,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18877,2005-11-27,34.9,8.0,30.8,8.0,1017.0,8.0,997.5,8.0,999.9,0.0,3.2,8.0,3.9,999.9,36.5,33.3,0.0,1.6,_,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18878,2005-11-28,36.2,6.0,34.5,6.0,1012.4,6.0,993.0,6.0,999.9,0.0,6.2,6.0,7.8,999.9,42.8,34.0,0.0,0.8,*,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18879,2005-11-29,37.9,6.0,33.8,6.0,1010.6,6.0,991.4,6.0,999.9,0.0,3.9,6.0,7.8,999.9,45.3,30.7,0.08,999.9,*,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
18880,2005-11-30,31.7,8.0,27.3,8.0,1018.7,8.0,999.1,8.0,999.9,0.0,2.4,8.0,3.9,999.9,33.4,29.1,0.0,999.9,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18881,2005-12-01,33.0,7.0,30.8,7.0,1012.6,7.0,993.2,7.0,999.9,0.0,2.8,7.0,3.9,999.9,34.5,31.6,0.28,1.2,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18882,2005-12-02,28.4,7.0,21.9,7.0,1022.8,7.0,1002.9,7.0,999.9,0.0,2.5,7.0,3.9,999.9,30.7,27.0,0.02,1.2,*,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18883,2005-12-03,27.3,8.0,23.4,8.0,1026.8,8.0,1006.8,8.0,999.9,0.0,1.7,8.0,3.9,999.9,28.9,24.8,0.0,1.2,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18884,2005-12-04,25.2,7.0,20.7,7.0,1028.8,7.0,1008.6,7.0,999.9,0.0,2.5,7.0,3.9,999.9,26.2,24.6,0.0,1.2,*,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18885,2005-12-05,23.3,8.0,17.3,8.0,1030.2,8.0,1009.9,8.0,999.9,0.0,3.2,8.0,3.9,999.9,25.2,22.1,0.0,1.2,*,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18886,2005-12-06,23.4,7.0,18.8,7.0,1030.7,7.0,1010.4,7.0,999.9,0.0,3.9,7.0,5.8,999.9,24.8,21.6,0.03,1.2,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18887,2005-12-07,24.6,7.0,20.5,7.0,1024.2,7.0,1004.1,7.0,999.9,0.0,4.2,7.0,5.8,999.9,25.5,23.5,0.02,1.6,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18888,2005-12-08,32.5,7.0,31.0,7.0,1013.4,7.0,993.9,7.0,999.9,0.0,0.8,7.0,1.9,999.9,35.2,24.6,0.16,2.4,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
18889,2005-12-09,18.3,7.0,14.5,7.0,1015.7,7.0,995.5,7.0,999.9,0.0,5.5,7.0,7.8,999.9,31.5,12.7,0.12,2.8,*,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18890,2005-12-10,17.7,7.0,13.8,7.0,1023.0,7.0,1002.7,7.0,999.9,0.0,3.3,7.0,3.9,999.9,21.0,11.1,0.01,2.8,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18891,2005-12-11,22.9,6.0,21.1,6.0,1017.6,6.0,997.6,6.0,999.9,0.0,2.3,6.0,3.9,999.9,25.0,19.6,0.24,3.1,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18892,2005-12-12,28.8,7.0,27.0,7.0,1009.1,7.0,989.5,7.0,999.9,0.0,3.3,7.0,3.9,999.9,34.7,19.9,0.21,3.9,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18893,2005-12-13,34.1,7.0,30.9,7.0,1003.2,7.0,983.9,7.0,999.9,0.0,6.4,7.0,7.8,999.9,34.9,33.3,0.03,5.1,_,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
18894,2005-12-14,28.7,7.0,25.1,7.0,1010.0,6.0,990.5,6.0,999.9,0.0,3.3,7.0,5.8,999.9,31.1,24.1,0.0,999.9,*,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18895,2005-12-15,29.5,7.0,25.0,7.0,1002.9,7.0,983.5,7.0,999.9,0.0,4.2,7.0,5.8,999.9,31.5,28.0,0.01,5.9,_,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18896,2005-12-16,31.2,6.0,28.2,6.0,994.0,6.0,974.8,6.0,999.9,0.0,5.2,6.0,5.8,999.9,33.4,28.8,0.04,999.9,_,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18897,2005-12-17,26.9,7.0,25.6,7.0,992.0,7.0,972.7,7.0,999.9,0.0,3.3,7.0,3.9,999.9,30.4,24.3,0.05,5.5,*,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18898,2005-12-18,31.4,6.0,28.5,6.0,994.0,6.0,974.8,6.0,999.9,0.0,3.6,6.0,3.9,999.9,33.8,26.4,0.16,6.7,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18899,2005-12-19,28.4,7.0,22.8,7.0,1011.3,7.0,991.7,7.0,999.9,0.0,1.4,7.0,3.9,999.9,29.5,27.3,0.0,6.7,_,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18900,2005-12-20,22.8,7.0,20.3,7.0,1015.6,7.0,995.6,7.0,999.9,0.0,3.6,7.0,5.8,999.9,24.4,20.7,0.0,6.7,_,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18901,2005-12-21,21.7,7.0,20.8,7.0,1003.0,7.0,983.2,7.0,999.9,0.0,4.2,7.0,5.8,999.9,23.7,19.6,0.55,11.4,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18902,2005-12-22,23.9,7.0,21.7,7.0,1007.6,7.0,987.8,7.0,999.9,0.0,4.4,7.0,5.8,999.9,25.2,21.9,0.24,15.4,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18903,2005-12-23,20.1,7.0,17.1,7.0,1016.5,7.0,996.4,7.0,999.9,0.0,2.5,7.0,5.8,999.9,21.9,19.2,0.04,15.7,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18904,2005-12-24,17.0,7.0,12.5,7.0,1019.2,7.0,998.9,7.0,999.9,0.0,1.9,7.0,3.9,999.9,19.8,13.8,0.02,15.0,*,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18905,2005-12-25,12.7,6.0,9.6,6.0,1016.0,6.0,995.6,6.0,999.9,0.0,1.6,6.0,1.9,999.9,14.9,7.5,0.02,14.2,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18906,2005-12-26,15.1,7.0,12.2,7.0,1022.9,6.0,1002.4,6.0,999.9,0.0,1.7,7.0,1.9,999.9,16.7,12.9,0.06,13.4,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18907,2005-12-27,11.4,7.0,8.8,7.0,1031.7,7.0,1010.9,7.0,999.9,0.0,3.3,7.0,3.9,999.9,15.1,7.0,0.0,12.6,*,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18908,2005-12-28,13.9,7.0,11.3,7.0,1033.6,7.0,1012.9,7.0,999.9,0.0,3.3,7.0,5.8,999.9,18.9,6.3,0.18,11.8,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18909,2005-12-29,27.6,7.0,25.8,7.0,1031.7,7.0,1011.7,7.0,999.9,0.0,3.6,7.0,3.9,999.9,34.2,18.7,0.26,12.6,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18910,2005-12-30,33.5,7.0,31.1,7.0,1032.8,7.0,1012.9,7.0,999.9,0.0,3.1,7.0,3.9,999.9,34.7,31.3,0.2,10.6,_,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18911,2005-12-31,26.3,7.0,23.6,7.0,1028.0,7.0,1008.0,7.0,999.9,0.0,4.7,7.0,5.8,999.9,28.4,22.5,0.0,9.4,_,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18912,2006-01-01,20.4,6.0,15.4,6.0,1032.5,6.0,1012.1,6.0,999.9,0.0,4.5,6.0,5.8,999.9,22.8,19.4,99.99,8.3,*,_,_,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18913,2006-01-02,23.4,6.0,18.6,6.0,1038.7,6.0,1018.3,6.0,999.9,0.0,4.9,6.0,5.8,999.9,24.8,20.7,0.0,8.3,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18914,2006-01-03,12.6,7.0,7.9,7.0,1041.4,7.0,1020.5,7.0,999.9,0.0,2.8,7.0,3.9,999.9,19.8,3.2,0.0,8.3,*,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18915,2006-01-04,3.6,8.0,-1.1,8.0,1043.6,8.0,1022.2,8.0,999.9,0.0,1.0,8.0,1.9,999.9,6.3,0.7,0.0,8.3,_,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18916,2006-01-05,4.8,7.0,1.3,7.0,1045.9,7.0,1024.6,7.0,999.9,0.0,0.8,7.0,1.9,999.9,8.6,0.5,0.0,8.3,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18917,2006-01-06,10.9,8.0,6.9,8.0,1039.7,8.0,1018.8,8.0,999.9,0.0,0.7,8.0,1.9,999.9,15.4,5.0,0.0,8.3,*,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18918,2006-01-07,25.4,8.0,22.7,8.0,1032.1,8.0,1011.9,8.0,999.9,0.0,2.4,8.0,3.9,999.9,30.6,12.9,0.0,8.3,*,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18919,2006-01-08,31.3,7.0,27.9,7.0,1030.6,7.0,1010.7,7.0,999.9,0.0,3.1,7.0,3.9,999.9,32.5,28.6,0.04,8.7,_,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18920,2006-01-09,28.1,7.0,24.2,7.0,1032.0,7.0,1011.9,7.0,999.9,0.0,2.5,7.0,3.9,999.9,29.3,26.8,0.0,8.7,_,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18921,2006-01-10,25.3,6.0,20.9,6.0,1031.8,6.0,1011.6,6.0,999.9,0.0,3.9,6.0,5.8,999.9,27.5,23.5,99.99,8.7,*,*,_,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18922,2006-01-11,24.8,8.0,19.3,8.0,1024.9,8.0,1004.8,8.0,999.9,0.0,3.6,8.0,3.9,999.9,27.3,21.0,0.0,8.3,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18923,2006-01-12,30.3,8.0,23.4,8.0,1020.9,8.0,1001.1,8.0,999.9,0.0,5.3,8.0,5.8,999.9,32.9,26.2,0.0,8.3,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18924,2006-01-13,31.8,8.0,26.7,8.0,1024.1,8.0,1004.3,8.0,999.9,0.0,4.9,8.0,5.8,999.9,34.0,28.8,0.0,8.3,_,*,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18925,2006-01-14,30.4,8.0,25.9,8.0,1028.6,8.0,1008.7,8.0,999.9,0.0,4.6,8.0,5.8,999.9,31.6,28.0,0.0,8.3,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18926,2006-01-15,29.0,7.0,24.4,7.0,1022.4,7.0,1002.6,7.0,999.9,0.0,4.7,7.0,5.8,999.9,31.3,28.2,0.0,8.3,_,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18927,2006-01-16,16.6,6.0,10.4,6.0,1025.7,6.0,1005.3,6.0,999.9,0.0,4.5,6.0,5.8,999.9,29.5,-5.1,0.02,8.3,*,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18928,2006-01-17,-10.7,8.0,-17.8,8.0,1033.2,8.0,1011.4,8.0,999.9,0.0,2.9,8.0,3.9,999.9,-5.1,-18.9,0.0,999.9,_,*,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18929,2006-01-18,-20.4,7.0,-25.1,7.0,1032.7,7.0,1010.5,7.0,999.9,0.0,2.2,7.0,3.9,999.9,-16.8,-22.7,0.0,8.7,*,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18930,2006-01-19,-18.8,7.0,-23.0,7.0,1034.3,7.0,1012.1,7.0,999.9,0.0,2.5,7.0,3.9,999.9,-13.7,-23.4,0.04,8.3,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18931,2006-01-20,-14.1,7.0,-18.5,7.0,1030.8,7.0,1008.9,7.0,999.9,0.0,5.3,7.0,7.8,999.9,-8.3,-21.5,0.16,999.9,*,*,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18932,2006-01-21,-8.6,7.0,-13.8,7.0,1032.5,7.0,1010.8,7.0,999.9,0.0,4.2,7.0,5.8,999.9,-7.1,-9.9,0.12,9.8,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18933,2006-01-22,-5.7,7.0,-11.3,7.0,1037.0,7.0,1015.4,7.0,999.9,0.0,4.7,7.0,7.8,999.9,-2.2,-10.3,0.06,10.2,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18934,2006-01-23,-2.0,8.0,-5.6,8.0,1042.0,8.0,1020.4,8.0,999.9,0.0,4.6,8.0,5.8,999.9,2.8,-8.0,0.0,9.8,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18935,2006-01-24,1.4,8.0,-2.7,8.0,1039.0,8.0,1017.6,8.0,999.9,0.0,1.7,8.0,3.9,999.9,6.3,-5.4,0.0,9.8,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18936,2006-01-25,15.5,6.0,9.8,6.0,1023.9,6.0,1003.4,6.0,999.9,0.0,3.6,6.0,3.9,999.9,17.6,5.4,0.12,10.2,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18937,2006-01-26,14.9,8.0,6.3,8.0,1022.5,8.0,1002.0,8.0,999.9,0.0,3.2,8.0,3.9,999.9,17.2,12.4,0.0,10.6,_,_,I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18938,2006-01-27,20.2,8.0,16.2,8.0,1011.2,8.0,991.2,8.0,999.9,0.0,5.1,8.0,7.8,999.9,22.5,16.5,0.12,10.2,*,_,E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18939,2006-01-28,21.7,7.0,17.2,7.0,1005.4,7.0,985.5,7.0,999.9,0.0,4.4,7.0,5.8,999.9,26.6,15.8,0.14,11.8,*,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18940,2006-01-29,15.0,7.0,10.9,7.0,1009.1,7.0,988.9,7.0,999.9,0.0,1.4,7.0,3.9,999.9,19.8,8.8,0.02,12.2,_,*,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18941,2006-01-30,24.2,7.0,19.8,7.0,998.1,7.0,978.6,7.0,999.9,0.0,3.9,7.0,9.7,999.9,31.1,5.7,0.16,12.6,_,_,F,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
